		0.02	110.222	118.957	158.236	50.0	21.5
0.000	0.000	30.20	111.618	120.440	160.442	50.0	36.3
0.000	0.000	30.22	111.366	120.718	160.439	50.0	35.5
0.000	0.000	30.24	111.105	120.678	160.091	50.0	32.6
0.000	0.000	30.26	111.042	120.577	160.174	50.0	36.2
0.000	0.000	30.28	111.198	120.416	160.367	50.0	37.5
0.000	0.000	30.30	111.015	120.551	160.178	50.0	35.6
0.000	0.000	30.32	111.557	120.535	160.683	50.0	35.6
0.000	0.000	30.34	111.694	120.566	160.827	50.0	36.2
0.000	0.000	30.36	111.262	120.670	160.352	50.0	35.4
0.000	0.000	30.38	111.633	120.882	160.660	50.0	35.5
0.000	0.000	30.40	111.843	120.622	161.031	50.0	37.8
0.000	0.000	30.42	111.379	120.689	160.468	50.0	33.8
0.000	0.000	30.44	111.656	120.770	160.828	50.0	37.6
0.000	0.000	30.46	111.586	120.831	160.764	50.0	35.8
0.000	0.000	30.48	111.229	120.706	160.436	50.0	35.6
0.000	0.000	30.50	111.881	120.819	160.925	50.0	35.7
0.000	0.000	30.52	112.062	120.661	161.079	50.0	36.0
0.000	0.000	30.54	111.411	120.800	160.392	50.0	32.2
0.000	0.000	30.56	111.910	120.732	160.950	50.0	36.3
0.000	0.000	30.58	111.845	120.761	161.005	50.0	33.5
0.000	0.000	30.60	111.545	120.881	160.559	50.0	33.7
0.000	0.000	30.62	112.161	120.842	161.118	50.0	35.2
0.000	0.000	30.64	111.878	120.905	161.055	50.0	35.6
0.000	0.000	30.66	111.440	120.917	160.652	50.0	36.4
0.000	0.000	30.68	111.749	121.121	160.922	50.0	34.7
0.000	0.000	30.70	111.976	120.980	161.199	50.0	35.5
0.000	0.000	30.72	111.511	121.088	160.624	50.0	35.6
0.000	0.000	30.74	112.063	121.159	161.217	50.0	36.6
0.000	0.000	30.76	112.256	120.983	161.271	50.0	35.3
0.000	0.000	30.78	111.571	121.018	160.651	50.0	32.9
0.000	0.000	30.80	112.209	120.920	161.245	50.0	34.8
0.000	0.000	30.82	112.072	121.058	161.197	50.0	33.2
0.000	0.000	30.84	111.513	121.121	160.867	50.0	33.1
0.000	0.000	30.86	112.013	121.023	161.257	50.0	35.8
0.000	0.000	30.88	111.947	121.046	161.197	50.0	36.5
0.000	0.000	30.90	111.455	121.080	160.732	50.0	33.2
0.000	0.000	30.92	111.734	120.974	161.153	50.0	35.3
0.000	0.000	30.94	111.659	121.120	160.896	50.0	34.9
0.000	0.000	30.96	111.382	120.895	160.607	50.0	35.3
0.000	0.000	30.98	111.973	120.884	161.159	50.0	34.8
0.000	0.000	31.00	112.202	120.792	161.147	50.0	37.6
0.000	0.000	31.02	111.455	120.827	160.578	50.0	34.3
0.000	0.000	31.04	111.847	120.778	161.032	50.0	35.6
0.000	0.000	31.06	111.884	120.667	161.060	50.0	34.2
0.000	0.000	31.08	111.409	120.800	160.554	50.0	35.5
0.000	0.000	31.10	111.790	120.749	161.047	50.0	36.5
0.000	0.000	31.12	111.848	120.794	160.966	50.0	34.8
0.000	0.000	31.14	111.544	120.853	160.613	50.0	33.3
0.000	0.000	31.16	111.775	120.995	160.977	50.0	35.8
0.000	0.000	31.18	111.928	120.910	161.163	50.0	35.5
0.000	0.000	31.20	111.479	120.928	160.720	50.0	33.5
0.000	0.000	31.22	111.534	120.974	160.795	50.0	36.0
0.000	0.000	31.24	111.659	120.774	160.849	50.0	37.1
0.000	0.000	31.26	111.391	120.889	160.676	50.0	35.6
0.000	0.000	31.28	111.712	121.124	160.875	50.0	35.3
0.000	0.000	31.30	111.933	120.851	161.045	50.0	36.0
0.000	0.000	31.32	111.404	121.003	160.727	50.0	34.6
0.000	0.000	31.34	111.828	120.957	161.210	50.0	35.9
0.000	0.000	31.36	111.888	121.105	161.093	50.0	35.3
0.000	0.000	31.38	111.633	121.053	160.841	50.0	33.4
0.000	0.000	31.40	111.997	121.293	161.082	50.0	36.5
0.000	0.000	31.42	112.022	121.132	161.170	50.0	35.5
0.000	0.000	31.44	111.641	121.174	160.841	50.0	34.9
0.000	0.000	31.46	112.238	121.185	161.485	50.0	36.0
0.000	0.000	31.48	112.114	121.070	161.500	50.0	36.3
0.000	0.000	31.50	111.474	121.214	160.768	50.0	33.0
0.000	0.000	31.52	112.032	121.203	161.316	50.0	34.2
0.000	0.000	31.54	112.023	121.168	161.291	50.0	35.5
0.000	0.000	31.56	111.541	121.272	160.877	50.0	34.7
0.000	0.000	31.58	112.063	121.279	161.448	50.0	35.3
0.000	0.000	31.60	112.134	121.312	161.357	50.0	35.1
0.000	0.000	31.62	111.710	121.348	160.984	50.0	33.4
0.000	0.000	31.64	112.061	121.337	161.309	50.0	36.4
0.000	0.000	31.66	111.922	121.453	161.383	50.0	35.0
0.000	0.000	31.68	111.647	121.293	160.930	50.0	34.3
0.000	0.000	31.70	112.072	121.282	161.371	50.0	35.3
0.000	0.000	31.72	112.211	121.132	161.340	50.0	34.6
0.000	0.000	31.74	111.469	121.058	160.776	50.0	32.0
0.000	0.000	31.76	111.918	121.019	161.220	50.0	34.7
0.000	0.000	31.78	111.959	120.997	161.262	50.0	35.2
0.000	0.000	31.80	111.514	120.995	160.758	50.0	34.8
0.000	0.000	31.82	111.997	120.985	161.222	50.0	33.3
0.000	0.000	31.84	112.156	120.931	161.168	50.0	36.3
0.000	0.000	31.86	111.584	120.988	160.868	50.0	34.5
0.000	0.000	31.88	111.917	120.951	161.315	50.0	37.1
0.000	0.000	31.90	111.841	121.199	161.151	50.0	36.9
0.000	0.000	31.92	111.473	121.141	160.807	50.0	36.0
0.000	0.000	31.94	112.001	121.163	161.385	50.0	36.6
0.000	0.000	31.96	112.038	120.947	161.530	50.0	35.2
0.000	0.000	31.98	111.358	120.989	160.844	50.0	35.9
0.000	0.000	32.00	111.924	120.980	161.284	50.0	37.2
0.000	0.000	32.02	111.922	121.012	161.212	50.0	35.8
0.000	0.000	32.04	111.338	120.994	160.916	50.0	33.0
0.000	0.000	32.06	112.033	121.072	161.321	50.0	36.6
0.000	0.000	32.08	111.981	121.069	161.296	50.0	35.2
0.000	0.000	32.10	111.559	121.195	160.891	50.0	33.8
0.000	0.000	32.12	112.113	121.152	161.415	50.0	33.6
0.000	0.000	32.14	111.829	121.321	161.196	50.0	34.7
0.000	0.000	32.16	111.532	121.264	160.844	50.0	35.4
0.000	0.000	32.18	111.552	121.326	160.980	50.0	36.7
0.000	0.000	32.20	111.720	121.242	160.973	50.0	35.3
0.000	0.000	32.22	111.473	121.349	160.975	50.0	35.2
0.000	0.000	32.24	111.959	121.470	161.299	50.0	35.5
0.000	0.000	32.26	112.152	121.371	161.368	50.0	34.9
0.000	0.000	32.28	111.799	121.467	160.949	50.0	35.2
0.000	0.000	32.30	112.211	121.398	161.492	50.0	35.1
0.000	0.000	32.32	112.174	121.469	161.421	50.0	34.8
0.000	0.000	32.34	111.790	121.541	161.030	50.0	30.1
0.000	0.000	32.36	112.180	121.766	161.422	50.0	34.9
0.000	0.000	32.38	112.346	121.555	161.424	50.0	34.2
0.000	0.000	32.40	111.842	121.667	161.205	50.0	34.0
0.000	0.000	32.42	112.311	121.617	161.566	50.0	33.8
0.000	0.000	32.44	112.403	121.364	161.774	50.0	37.8
0.000	0.000	32.46	111.548	121.344	161.011	50.0	35.1
0.000	0.000	32.48	112.122	121.261	161.399	50.0	36.7
0.000	0.000	32.50	111.981	121.357	161.210	50.0	38.3
0.000	0.000	32.52	111.514	121.338	160.878	50.0	37.1
0.000	0.000	32.54	112.201	121.193	161.474	50.0	35.5
0.000	0.000	32.56	112.110	121.180	161.304	50.0	34.2
0.000	0.000	32.58	111.602	121.263	160.890	50.0	35.2
0.000	0.000	32.60	112.182	121.292	161.276	50.0	38.9
0.000	0.000	32.62	112.099	121.356	161.240	50.0	34.8
0.000	0.000	32.64	111.676	121.243	160.798	50.0	33.6
0.000	0.000	32.66	112.254	121.331	161.371	50.0	36.3
0.000	0.000	32.68	112.197	121.139	161.502	50.0	35.8
0.000	0.000	32.70	111.508	121.154	160.842	50.0	31.9
0.000	0.000	32.72	112.068	121.000	161.288	50.0	34.3
0.000	0.000	32.74	111.992	120.990	161.238	50.0	36.0
0.000	0.000	32.76	111.472	121.103	160.742	50.0	34.1
0.000	0.000	32.78	111.994	121.069	161.251	50.0	33.6
0.000	0.000	32.80	112.021	121.043	161.210	50.0	36.7
0.000	0.000	32.82	111.594	121.166	160.761	50.0	33.1
0.000	0.000	32.84	111.904	121.323	161.089	50.0	36.3
0.000	0.000	32.86	112.066	121.253	161.152	50.0	35.4
0.000	0.000	32.88	111.754	121.276	160.849	50.0	35.4
0.000	0.000	32.90	112.295	121.381	161.440	50.0	35.2
0.000	0.000	32.92	112.387	121.228	161.505	50.0	34.8
0.000	0.000	32.94	111.645	121.369	160.766	50.0	35.4
0.000	0.000	32.96	112.156	121.363	161.330	50.0	35.3
0.000	0.000	32.98	112.210	121.425	161.164	50.0	34.4
0.000	0.000	33.00	111.625	121.530	160.856	50.0	32.3
0.000	0.000	33.02	112.204	121.442	161.301	50.0	34.5
0.000	0.000	33.04	112.197	121.407	161.253	50.0	36.3
0.000	0.000	33.06	111.773	121.505	160.949	50.0	34.8
0.000	0.000	33.08	112.349	121.472	161.277	50.0	35.6
0.000	0.000	33.10	112.014	121.696	161.271	50.0	35.9
0.000	0.000	33.12	111.781	121.525	160.999	50.0	36.0
0.000	0.000	33.14	111.661	121.638	160.888	50.0	37.0
0.000	0.000	33.16	112.022	121.417	161.100	50.0	35.1
0.000	0.000	33.18	111.710	121.638	160.885	50.0	37.8
0.000	0.000	33.20	112.001	121.747	161.169	50.0	36.3
0.000	0.000	33.22	112.223	121.531	161.275	50.0	33.8
0.000	0.000	33.24	111.725	121.560	160.863	50.0	33.8
0.000	0.000	33.26	112.174	121.371	161.184	50.0	36.9
0.000	0.000	33.28	112.088	121.286	161.115	50.0	34.3
0.000	0.000	33.30	111.642	121.284	160.702	50.0	31.6
0.000	0.000	33.32	111.944	121.326	160.886	50.0	37.1
0.000	0.000	33.34	111.981	121.228	160.942	50.0	35.6
0.000	0.000	33.36	111.612	121.166	160.632	50.0	33.5
0.000	0.000	33.38	112.149	121.158	161.128	50.0	35.1
0.000	0.000	33.40	112.025	121.053	161.155	50.0	34.9
0.000	0.000	33.42	111.394	121.065	160.464	50.0	34.3
0.000	0.000	33.44	112.066	120.950	160.989	50.0	35.6
0.000	0.000	33.46	111.935	121.021	160.916	50.0	34.9
0.000	0.000	33.48	111.427	121.123	160.497	50.0	34.0
0.000	0.000	33.50	111.879	121.044	161.030	50.0	34.2
0.000	0.000	33.52	111.944	121.035	160.971	50.0	33.2
0.000	0.000	33.54	111.718	121.418	160.799	50.0	33.8
0.000	0.000	33.56	112.246	121.340	161.212	50.0	36.6
0.000	0.000	33.58	112.285	121.307	161.300	50.0	34.7
0.000	0.000	33.60	111.667	121.403	160.772	50.0	32.1
0.000	0.000	33.62	112.336	121.495	161.276	50.0	35.7
0.000	0.000	33.64	112.374	121.310	161.484	50.0	37.1
0.000	0.000	33.66	111.666	121.430	160.848	50.0	34.9
0.000	0.000	33.68	112.140	121.318	161.505	50.0	35.6
0.000	0.000	33.70	112.205	121.350	161.373	50.0	36.7
0.000	0.000	33.72	111.694	121.487	160.860	50.0	35.6
0.000	0.000	33.74	112.323	121.358	161.470	50.0	36.5
0.000	0.000	33.76	112.179	121.516	161.374	50.0	34.8
0.000	0.000	33.78	111.816	121.585	160.967	50.0	34.2
0.000	0.000	33.80	112.216	121.753	161.229	50.0	37.9
0.000	0.000	33.82	112.454	121.643	161.330	50.0	33.1
0.000	0.000	33.84	111.929	121.732	160.841	50.0	34.8
0.000	0.000	33.86	112.442	121.794	161.477	50.0	35.2
0.000	0.000	33.88	112.647	121.618	161.622	50.0	35.5
0.000	0.000	33.90	111.924	121.677	160.987	50.0	32.2
0.000	0.000	33.92	112.420	121.726	161.505	50.0	35.4
0.000	0.000	33.94	112.446	121.671	161.579	50.0	34.6
0.000	0.000	33.96	112.107	121.774	161.133	50.0	36.3
0.000	0.000	33.98	112.532	121.834	161.542	50.0	35.1
0.000	0.000	34.00	112.730	121.965	161.780	50.0	35.1
0.000	0.000	34.02	112.219	122.063	161.393	50.0	32.1
0.000	0.000	34.04	112.641	122.084	161.722	50.0	37.0
0.000	0.000	34.06	112.688	121.906	161.767	50.0	35.3
0.000	0.000	34.08	112.137	121.948	161.360	50.0	34.5
0.000	0.000	34.10	111.954	121.708	161.146	50.0	35.0
0.000	0.000	34.12	111.862	121.705	161.182	50.0	35.1
0.000	0.000	34.14	111.979	121.849	161.361	50.0	31.4
0.000	0.000	34.16	112.708	121.754	161.749	50.0	34.7
0.000	0.000	34.18	112.420	121.783	161.813	50.0	35.5
0.000	0.000	34.20	112.012	121.774	161.383	50.0	33.4
0.000	0.000	34.22	112.498	121.760	161.747	50.0	37.0
0.000	0.000	34.24	112.469	121.650	161.791	50.0	37.1
0.000	0.000	34.26	112.070	121.707	161.422	50.0	35.4
0.000	0.000	34.28	112.479	121.801	161.731	50.0	36.3
0.000	0.000	34.30	112.523	121.597	161.814	50.0	37.6
0.000	0.000	34.32	112.079	121.739	161.333	50.0	37.1
0.000	0.000	34.34	112.424	121.910	161.712	50.0	36.3
0.000	0.000	34.36	112.717	121.753	162.205	50.0	36.0
0.000	0.000	34.38	112.011	121.975	161.601	50.0	35.7
0.000	0.000	34.40	112.650	121.911	161.997	50.0	36.3
0.000	0.000	34.42	112.765	122.011	162.124	50.0	34.4
0.000	0.000	34.44	112.257	122.061	161.785	50.0	34.3
0.000	0.000	34.46	112.738	122.099	162.181	50.0	35.1
0.000	0.000	34.48	112.853	122.109	162.309	50.0	35.3
0.000	0.000	34.50	112.322	122.150	161.847	50.0	33.0
0.000	0.000	34.52	112.671	122.340	162.216	50.0	34.2
0.000	0.000	34.54	112.794	122.195	162.324	50.0	34.8
0.000	0.000	34.56	112.284	122.166	161.985	50.0	36.0
0.000	0.000	34.58	112.961	122.288	162.498	50.0	27.8
0.000	0.000	34.60	113.142	122.173	162.584	50.0	34.0
0.000	0.000	34.62	112.378	122.424	161.717	50.0	33.1
0.000	0.000	34.64	112.960	122.255	162.389	50.0	35.0
0.000	0.000	34.66	112.963	122.337	162.371	50.0	34.3
0.000	0.000	34.68	112.390	122.523	161.873	50.0	34.6
0.000	0.000	34.70	113.007	122.430	162.435	50.0	34.1
0.000	0.000	34.72	112.893	122.414	162.613	50.0	33.5
0.000	0.000	34.74	112.374	122.629	161.991	50.0	29.6
0.000	0.000	34.76	112.976	122.533	162.471	50.0	29.9
0.000	0.000	34.78	113.046	122.469	162.702	50.0	33.5
0.000	0.000	34.80	112.564	122.688	162.091	50.0	35.1
0.000	0.000	34.82	113.085	122.818	162.623	50.0	35.9
0.000	0.000	34.84	113.218	122.668	162.730	50.0	36.0
0.000	0.000	34.86	112.441	122.768	162.153	50.0	35.5
0.000	0.000	34.88	113.091	122.532	162.696	50.0	35.6
0.000	0.000	34.90	113.060	122.615	162.673	50.0	37.6
0.000	0.000	34.92	112.614	122.584	162.011	50.0	35.3
0.000	0.000	34.94	112.956	122.466	162.449	50.0	34.8
0.000	0.000	34.96	112.924	122.466	162.356	50.0	37.7
0.000	0.000	34.98	112.434	122.510	161.878	50.0	35.2
0.000	0.000	35.00	112.849	122.326	162.355	50.0	34.5
0.000	0.000	35.02	112.747	122.523	162.280	50.0	36.3
0.000	0.000	35.04	112.420	122.313	162.031	50.0	34.3
0.000	0.000	35.06	112.263	122.254	161.934	50.0	35.6
0.000	0.000	35.08	112.391	122.069	162.119	50.0	35.1
0.000	0.000	35.10	112.167	122.224	161.999	50.0	33.0
0.000	0.000	35.12	112.560	122.413	162.348	50.0	36.1
0.000	0.000	35.14	112.862	122.200	162.470	50.0	35.7
0.000	0.000	35.16	112.227	122.387	162.004	50.0	34.8
0.000	0.000	35.18	112.821	122.345	162.387	50.0	35.6
0.000	0.000	35.20	112.845	122.328	162.220	50.0	34.6
0.000	0.000	35.22	112.315	122.301	162.030	50.0	34.3
0.000	0.000	35.24	112.622	122.459	162.326	50.0	35.3
0.000	0.000	35.26	112.883	122.349	162.395	50.0	35.1
0.000	0.000	35.28	112.353	122.418	161.988	50.0	34.9
0.000	0.000	35.30	113.055	122.444	162.507	50.0	35.4
0.000	0.000	35.32	113.045	122.296	162.622	50.0	33.5
0.000	0.000	35.34	112.394	122.448	161.931	50.0	34.5
0.000	0.000	35.36	112.839	122.391	162.470	50.0	35.4
0.000	0.000	35.38	112.879	122.469	162.436	50.0	34.8
0.000	0.000	35.40	112.490	122.562	162.036	50.0	34.1
0.000	0.000	35.42	113.063	122.494	162.589	50.0	36.0
0.000	0.000	35.44	112.847	122.520	162.506	50.0	36.4
0.000	0.000	35.46	112.475	122.597	162.111	50.0	35.0
0.000	0.000	35.48	112.921	122.599	162.609	50.0	36.1
0.000	0.000	35.50	112.696	122.778	162.394	50.0	36.2
0.000	0.000	35.52	112.540	122.676	162.118	50.0	34.4
0.000	0.000	35.54	113.174	122.736	162.691	50.0	34.9
0.000	0.000	35.56	113.278	122.658	162.704	50.0	35.7
0.000	0.000	35.58	112.588	122.694	162.109	50.0	35.7
0.000	0.000	35.60	113.056	122.728	162.609	50.0	34.8
0.000	0.000	35.62	113.146	122.766	162.639	50.0	33.6
0.000	0.000	35.64	112.810	122.785	162.157	50.0	34.1
0.000	0.000	35.66	113.354	122.645	162.670	50.0	34.3
0.000	0.000	35.68	113.158	122.710	162.574	50.0	36.2
0.000	0.000	35.70	112.564	122.715	162.107	50.0	31.8
0.000	0.000	35.72	113.135	122.578	162.530	50.0	37.2
0.000	0.000	35.74	112.855	122.752	162.409	50.0	35.7
0.000	0.000	35.76	112.517	122.558	162.171	50.0	33.4
0.000	0.000	35.78	113.005	122.547	162.717	50.0	35.5
0.000	0.000	35.80	113.205	122.472	162.647	50.0	34.9
0.000	0.000	35.82	112.253	122.426	162.080	50.0	34.5
0.000	0.000	35.84	113.037	122.377	162.541	50.0	34.1
0.000	0.000	35.86	112.888	122.370	162.416	50.0	35.6
0.000	0.000	35.88	112.471	122.442	162.078	50.0	34.2
0.000	0.000	35.90	112.918	122.431	162.447	50.0	34.9
0.000	0.000	35.92	112.894	122.393	162.536	50.0	33.8
0.000	0.000	35.94	112.484	122.414	162.094	50.0	30.3
0.000	0.000	35.96	112.975	122.468	162.450	50.0	36.1
0.000	0.000	35.98	112.742	122.601	162.351	50.0	35.3
0.000	0.000	36.00	112.449	122.471	162.093	50.0	34.3
0.000	0.000	36.02	112.435	122.328	162.143	50.0	35.9
0.000	0.000	36.04	112.666	122.240	162.222	50.0	36.7
0.000	0.000	36.06	112.433	122.331	162.138	50.0	33.1
0.000	0.000	36.08	112.937	122.375	162.499	50.0	38.2
0.000	0.000	36.10	112.851	122.441	162.511	50.0	36.3
0.000	0.000	36.12	112.372	122.456	162.084	50.0	33.8
0.000	0.000	36.14	112.763	122.660	162.441	50.0	32.0
0.000	0.000	36.16	112.956	122.567	162.416	50.0	35.5
0.000	0.000	36.18	112.548	122.571	162.103	50.0	34.8
0.000	0.000	36.20	112.996	122.659	162.459	50.0	33.6
0.000	0.000	36.22	112.802	122.799	162.344	50.0	34.9
0.000	0.000	36.24	112.545	122.687	162.067	50.0	34.3
0.000	0.000	36.26	113.180	122.767	162.654	50.0	35.5
0.000	0.000	36.28	113.273	122.579	162.801	50.0	32.8
0.000	0.000	36.30	112.521	122.716	162.174	50.0	34.2
0.000	0.000	36.32	113.102	122.671	162.733	50.0	35.3
0.000	0.000	36.34	113.058	122.737	162.683	50.0	35.8
0.000	0.000	36.36	112.589	122.842	162.136	50.0	33.9
0.000	0.000	36.38	113.051	122.854	162.580	50.0	35.7
0.000	0.000	36.40	113.201	122.895	162.562	50.0	34.1
0.000	0.000	36.42	112.731	122.962	162.257	50.0	32.2
0.000	0.000	36.44	113.082	122.918	162.617	50.0	38.5
0.000	0.000	36.46	113.118	122.762	162.614	50.0	34.9
0.000	0.000	36.48	112.710	122.838	162.148	50.0	34.4
0.000	0.000	36.50	113.289	122.714	162.758	50.0	34.1
0.000	0.000	36.52	113.280	122.590	162.807	50.0	36.6
0.000	0.000	36.54	112.657	122.534	162.068	50.0	36.0
0.000	0.000	36.56	113.129	122.460	162.529	50.0	36.9
0.000	0.000	36.58	113.252	122.315	162.665	50.0	34.6
0.000	0.000	36.60	112.576	122.487	162.110	50.0	35.9
0.000	0.000	36.62	113.111	122.331	162.553	50.0	37.3
0.000	0.000	36.64	113.029	122.351	162.356	50.0	36.5
0.000	0.000	36.66	112.472	122.412	162.054	50.0	35.0
0.000	0.000	36.68	113.103	122.367	162.299	50.0	39.1
0.000	0.000	36.70	112.947	122.349	162.382	50.0	36.2
0.000	0.000	36.72	112.535	122.369	161.970	50.0	35.6
0.000	0.000	36.74	113.032	122.451	162.545	50.0	36.7
0.000	0.000	36.76	113.219	122.307	162.656	50.0	35.1
0.000	0.000	36.78	112.317	122.382	161.987	50.0	35.9
0.000	0.000	36.80	112.841	122.302	162.497	50.0	34.0
0.000	0.000	36.82	112.879	122.352	162.347	50.0	37.3
0.000	0.000	36.84	112.488	122.359	162.037	50.0	33.9
0.000	0.000	36.86	112.916	122.302	162.556	50.0	32.9
0.000	0.000	36.88	112.958	122.389	162.330	50.0	34.9
0.000	0.000	36.90	112.578	122.401	162.052	50.0	33.7
0.000	0.000	36.92	112.860	122.343	162.508	50.0	36.2
0.000	0.000	36.94	112.734	122.566	162.276	50.0	34.8
0.000	0.000	36.96	112.496	122.466	162.034	50.0	34.6
0.000	0.000	36.98	112.457	122.519	162.093	50.0	36.0
0.000	0.000	37.00	112.813	122.289	162.279	50.0	35.7
0.000	0.000	37.02	112.553	122.477	162.083	50.0	33.2
0.000	0.000	37.04	112.943	122.625	162.411	50.0	36.6
0.000	0.000	37.06	113.035	122.490	162.606	50.0	34.2
0.000	0.000	37.08	112.530	122.625	162.108	50.0	33.8
0.000	0.000	37.10	113.198	122.559	162.665	50.0	32.8
0.000	0.000	37.12	113.131	122.584	162.640	50.0	35.0
0.000	0.000	37.14	112.699	122.733	162.160	50.0	34.3
0.000	0.000	37.16	112.998	122.863	162.553	50.0	36.1
0.000	0.000	37.18	113.140	122.586	162.785	50.0	35.3
0.000	0.000	37.20	112.746	122.743	162.264	50.0	36.8
0.000	0.000	37.22	113.261	122.844	162.693	50.0	36.5
0.000	0.000	37.24	113.410	122.680	162.827	50.0	34.6
0.000	0.000	37.26	112.632	122.626	162.251	50.0	33.6
0.000	0.000	37.28	113.028	122.541	162.693	50.0	36.0
0.000	0.000	37.30	113.159	122.428	162.665	50.0	36.3
0.000	0.000	37.32	112.513	122.463	162.171	50.0	33.9
0.000	0.000	37.34	112.954	122.333	162.596	50.0	35.5
0.000	0.000	37.36	113.046	122.336	162.525	50.0	34.9
0.000	0.000	37.38	112.562	122.289	162.100	50.0	34.0
0.000	0.000	37.40	113.141	122.083	162.583	50.0	32.8
0.000	0.000	37.42	112.878	122.149	162.399	50.0	36.8
0.000	0.000	37.44	112.451	122.142	162.027	50.0	34.6
0.000	0.000	37.46	112.997	122.206	162.404	50.0	35.1
0.000	0.000	37.48	113.091	122.052	162.595	50.0	34.3
0.000	0.000	37.50	112.294	122.013	161.932	50.0	34.5
0.000	0.000	37.52	112.943	122.028	162.366	50.0	37.3
0.000	0.000	37.54	112.851	122.036	162.343	50.0	36.0
0.000	0.000	37.56	112.254	122.163	161.928	50.0	33.7
0.000	0.000	37.58	112.633	122.266	162.278	50.0	35.4
0.000	0.000	37.60	112.702	122.021	162.495	50.0	34.9
0.000	0.000	37.62	112.385	122.050	161.988	50.0	31.5
0.000	0.000	37.64	112.782	122.008	162.418	50.0	36.0
0.000	0.000	37.66	112.854	122.014	162.447	50.0	34.7
0.000	0.000	37.68	112.401	122.099	162.014	50.0	33.8
0.000	0.000	37.70	112.973	122.137	162.387	50.0	33.1
0.000	0.000	37.72	112.982	121.985	162.519	50.0	35.7
0.000	0.000	37.74	112.272	122.011	161.810	50.0	33.0
0.000	0.000	37.76	112.755	122.075	162.263	50.0	36.3
0.000	0.000	37.78	112.855	122.087	162.168	50.0	35.3
0.000	0.000	37.80	112.395	122.157	161.797	50.0	36.4
0.000	0.000	37.82	112.895	122.170	162.315	50.0	37.1
0.000	0.000	37.84	112.879	122.113	162.433	50.0	38.0
0.000	0.000	37.86	112.446	122.197	161.946	50.0	34.2
0.000	0.000	37.88	112.801	122.198	162.375	50.0	38.3
0.000	0.000	37.90	112.721	122.364	162.250	50.0	36.3
0.000	0.000	37.92	112.539	122.237	161.955	50.0	35.8
0.000	0.000	37.94	112.552	122.338	162.049	50.0	36.2
0.000	0.000	37.96	112.859	122.158	162.177	50.0	37.7
0.000	0.000	37.98	112.479	122.343	161.965	50.0	34.2
0.000	0.000	38.00	112.749	122.543	162.300	50.0	34.1
0.000	0.000	38.02	112.990	122.401	162.493	50.0	36.2
0.000	0.000	38.04	112.535	122.475	162.055	50.0	32.6
0.000	0.000	38.06	112.994	122.422	162.427	50.0	33.9
0.000	0.000	38.08	112.994	122.326	162.544	50.0	33.8
0.000	0.000	38.10	112.510	122.324	162.031	50.0	33.2
0.000	0.000	38.12	112.768	122.426	162.117	50.0	37.6
0.000	0.000	38.14	112.793	122.115	162.305	50.0	35.5
0.000	0.000	38.16	112.392	122.162	161.833	50.0	33.7
0.000	0.000	38.18	112.830	122.044	162.444	50.0	35.2
0.000	0.000	38.20	113.057	121.882	162.555	50.0	37.1
0.000	0.000	38.22	112.279	121.822	161.804	50.0	34.6
0.000	0.000	38.24	112.764	121.836	162.119	50.0	35.2
0.000	0.000	38.26	112.746	121.817	162.152	50.0	34.8
0.000	0.000	38.28	112.187	121.960	161.682	50.0	34.5
0.000	0.000	38.30	112.838	121.890	162.099	50.0	32.8
0.000	0.000	38.32	112.678	121.856	162.143	50.0	34.1
0.000	0.000	38.34	112.218	121.907	161.804	50.0	33.5
0.000	0.000	38.36	112.673	121.914	162.204	50.0	36.2
0.000	0.000	38.38	112.674	121.874	162.170	50.0	34.6
0.000	0.000	38.40	112.292	121.987	161.821	50.0	35.4
0.000	0.000	38.42	112.734	121.993	162.379	50.0	37.1
0.000	0.000	38.44	112.875	121.852	162.532	50.0	35.8
0.000	0.000	38.46	112.118	121.893	161.779	50.0	31.6
0.000	0.000	38.48	112.606	121.845	162.231	50.0	34.5
0.000	0.000	38.50	112.623	121.819	162.266	50.0	37.2
0.000	0.000	38.52	112.294	121.884	161.917	50.0	35.0
0.000	0.000	38.54	112.843	121.858	162.320	50.0	35.6
0.000	0.000	38.56	112.757	121.985	162.335	50.0	35.5
0.000	0.000	38.58	112.408	121.962	161.928	50.0	34.2
0.000	0.000	38.60	112.670	122.112	162.222	50.0	31.4
0.000	0.000	38.62	112.878	122.059	162.289	50.0	28.7
0.000	0.000	38.64	112.408	122.100	161.987	50.0	31.5
0.000	0.000	38.66	112.999	122.180	162.459	50.0	27.7
0.000	0.000	38.68	113.139	122.052	162.638	50.0	30.3
0.000	0.000	38.70	112.362	122.145	161.885	50.0	31.9
0.000	0.000	38.72	112.956	122.094	162.345	50.0	29.4
0.000	0.000	38.74	112.906	122.238	162.254	50.0	34.3
0.000	0.000	38.76	112.470	122.246	161.944	50.0	32.4
0.000	0.000	38.78	113.027	122.264	162.427	50.0	33.8
