13.86,126.225,126.225,126.225
13.88,126.316,126.316,126.316
13.9,126.414,126.414,126.414
13.92,126.334,126.334,126.334
13.94,126.485,126.485,126.485
13.96,126.45,126.45,126.45
13.98,126.437,126.437,126.437
14,126.34,126.34,126.34
14.02,126.396,126.396,126.396
14.04,126.399,126.399,126.399
14.06,126.293,126.293,126.293
14.08,126.136,126.136,126.136
14.1,125.987,125.987,125.987
14.12,126.063,126.063,126.063
14.14,126.028,126.028,126.028
14.16,125.736,125.736,125.736
14.18,125.748,125.748,125.748
14.2,125.831,125.831,125.831
14.22,125.701,125.701,125.701
14.24,125.665,125.665,125.665
14.26,125.591,125.591,125.591
14.28,125.572,125.572,125.572
14.3,125.736,125.736,125.736
14.32,125.661,125.661,125.661
14.34,125.543,125.543,125.543
14.36,125.695,125.695,125.695
14.38,125.64,125.64,125.64
14.4,125.613,125.613,125.613
14.42,125.518,125.518,125.518
14.44,125.366,125.366,125.366
14.46,125.25,125.25,125.25
14.48,125.394,125.394,125.394
14.5,125.367,125.367,125.367
14.52,125.286,125.286,125.286
14.54,125.456,125.456,125.456
14.56,125.502,125.502,125.502
14.58,125.417,125.417,125.417
14.6,125.483,125.483,125.483
14.62,125.482,125.482,125.482
14.64,125.44,125.44,125.44
14.66,125.465,125.465,125.465
14.68,125.357,125.357,125.357
14.7,125.191,125.191,125.191
14.72,125.256,125.256,125.256
14.74,125.391,125.391,125.391
14.76,125.356,125.356,125.356
14.78,125.528,125.528,125.528
14.8,125.608,125.608,125.608
14.82,125.534,125.534,125.534
14.84,125.751,125.751,125.751
14.86,125.744,125.744,125.744
14.88,125.711,125.711,125.711
14.9,125.851,125.851,125.851
14.92,125.854,125.854,125.854
14.94,125.838,125.838,125.838
14.96,125.951,125.951,125.951
14.98,125.963,125.963,125.963
15,125.875,125.875,125.875
15.02,125.851,125.851,125.851
15.04,125.795,125.795,125.795
15.06,125.637,125.637,125.637
15.08,125.689,125.689,125.689
15.1,125.758,125.758,125.758
15.12,125.656,125.656,125.656
15.14,125.642,125.642,125.642
15.16,125.716,125.716,125.716
15.18,125.607,125.607,125.607
15.2,125.762,125.762,125.762
15.22,125.679,125.679,125.679
15.24,125.608,125.608,125.608
15.26,125.665,125.665,125.665
15.28,125.85,125.85,125.85
15.3,125.678,125.678,125.678
15.32,125.756,125.756,125.756
15.34,125.773,125.773,125.773
15.36,125.72,125.72,125.72
15.38,125.837,125.837,125.837
15.4,125.733,125.733,125.733
15.42,125.661,125.661,125.661
15.44,125.764,125.764,125.764
15.46,125.614,125.614,125.614
15.48,125.604,125.604,125.604
15.5,125.671,125.671,125.671
15.52,125.655,125.655,125.655
15.54,125.607,125.607,125.607
15.56,125.762,125.762,125.762
15.58,125.872,125.872,125.872
15.6,125.744,125.744,125.744
15.62,125.907,125.907,125.907
15.64,126.008,126.008,126.008
15.66,125.922,125.922,125.922
15.68,126.045,126.045,126.045
15.7,126.107,126.107,126.107
15.72,126.025,126.025,126.025
15.74,126.051,126.051,126.051
15.76,126.127,126.127,126.127
15.78,125.989,125.989,125.989
15.8,126.178,126.178,126.178
15.82,126.187,126.187,126.187
15.84,126.203,126.203,126.203
15.86,126.273,126.273,126.273
15.88,126.312,126.312,126.312
15.9,126.2,126.2,126.2
15.92,126.287,126.287,126.287
15.94,126.186,126.186,126.186
15.96,126.096,126.096,126.096
15.98,125.968,125.968,125.968
16,125.961,125.961,125.961
16.02,125.82,125.82,125.82
16.04,125.863,125.863,125.863
16.06,125.721,125.721,125.721
16.08,125.712,125.712,125.712
16.1,125.73,125.73,125.73
16.12,125.726,125.726,125.726
16.14,125.586,125.586,125.586
16.16,125.708,125.708,125.708
16.18,125.636,125.636,125.636
16.2,125.615,125.615,125.615
16.22,125.632,125.632,125.632
16.24,125.593,125.593,125.593
16.26,125.589,125.589,125.589
16.28,125.649,125.649,125.649
16.3,125.612,125.612,125.612
16.32,125.594,125.594,125.594
16.34,125.558,125.558,125.558
16.36,125.545,125.545,125.545
16.38,125.549,125.549,125.549
16.4,125.611,125.611,125.611
16.42,125.607,125.607,125.607
16.44,125.623,125.623,125.623
16.46,125.673,125.673,125.673
16.48,125.648,125.648,125.648
16.5,125.58,125.58,125.58
16.52,125.725,125.725,125.725
16.54,125.737,125.737,125.737
16.56,125.61,125.61,125.61
16.58,125.843,125.843,125.843
16.6,125.762,125.762,125.762
16.62,125.693,125.693,125.693
16.64,125.777,125.777,125.777
16.66,125.821,125.821,125.821
16.68,125.703,125.703,125.703
16.7,125.819,125.819,125.819
16.72,125.845,125.845,125.845
16.74,125.888,125.888,125.888
16.76,125.909,125.909,125.909
16.78,125.99,125.99,125.99
16.8,125.897,125.897,125.897
16.82,126.093,126.093,126.093
16.84,126.078,126.078,126.078
16.86,126.005,126.005,126.005
16.88,125.981,125.981,125.981
16.9,125.922,125.922,125.922
16.92,125.744,125.744,125.744
16.94,125.728,125.728,125.728
16.96,125.57,125.57,125.57
16.98,125.491,125.491,125.491
17,125.557,125.557,125.557
17.02,125.584,125.584,125.584
17.04,125.456,125.456,125.456
17.06,125.438,125.438,125.438
17.08,125.444,125.444,125.444
17.1,125.39,125.39,125.39
17.12,125.4,125.4,125.4
17.14,125.449,125.449,125.449
17.16,125.331,125.331,125.331
17.18,125.377,125.377,125.377
17.2,125.404,125.404,125.404
17.22,125.293,125.293,125.293
17.24,125.369,125.369,125.369
17.26,125.372,125.372,125.372
17.28,125.254,125.254,125.254
17.3,125.263,125.263,125.263
17.32,125.345,125.345,125.345
17.34,125.273,125.273,125.273
17.36,125.357,125.357,125.357
17.38,125.373,125.373,125.373
17.4,125.314,125.314,125.314
17.42,125.393,125.393,125.393
17.44,125.421,125.421,125.421
17.46,125.317,125.317,125.317
17.48,125.517,125.517,125.517
17.5,125.538,125.538,125.538
17.52,125.51,125.51,125.51
17.54,125.627,125.627,125.627
